"Year","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,NA,NA,NA,0.75,-0.44,0.83,-1.85,-0.52,-0.01,2.19,2.18,-4.09,NA,NA,NA,NA,NA,NA,-1.84,-2.2,-1.74,-0.04,-0.21,-6.46,NA,NA,NA,-0.82,-0.33,-0.79,0.44,-0.6,-0.28,-0.11,-0.17,-0.08,NA,NA,NA,0.41,-1.27,-0.4,-1.84,-1.36,-0.88,1.08,0.99,-5.27,NA,NA,-0.87,1.34,NA,NA,NA,-0.44,NA,NA,-0.28,-0.08,NA,NA,-1.36,0.45
1917,-5.39,-5.92,-1.33,-2.65,-1.01,-1.61,0.23,-0.25,0.82,-1.13,8.94,-18.92,-7.59,-10.98,-2.74,-2.8,-2.09,-2.46,-2.32,-2.15,-3.4,-1.09,7.17,-19.13,-0.12,0.74,0.31,-0.28,1.01,-0.31,-0.31,-0.14,-0.87,0.6,-0.45,0.84,-6.49,-8.45,-2.03,-2.73,-1.55,-2.03,-1.05,-1.2,-1.29,-1.11,8.05,-19.02,-5.05,-1.5,-0.45,2.74,-7.99,-2.87,-2.12,0.31,0,0.34,-0.25,-0.39,-6.52,-2.19,-1.28,1.53
1918,-4.75,-4.87,-4.76,0.33,-2.02,-1.81,-0.54,-0.57,3.53,-1.07,2.35,2.33,-6.88,-8.36,-6.86,-1.85,-2.81,-2.26,-2.13,-1.04,-1.85,-2.21,0.74,0.96,0,0.67,0.26,-0.62,-0.24,-0.06,-0.07,-0.01,-0.82,0.4,-0.44,-0.59,-5.82,-6.61,-5.81,-0.76,-2.42,-2.03,-1.33,-0.8,0.84,-1.64,1.55,1.65,-9.61,-2.2,-0.9,1.55,-11.55,-3.54,-1.54,-0.97,0.43,-0.2,-0.09,-0.37,-10.58,-2.87,-1.22,0.29
1919,4.24,-8.07,-10.59,-0.32,-3.79,-3.54,-0.51,-2.18,0.29,-5.87,-5.07,-2.61,2.97,-10.56,-13.53,-1.97,-3.26,-4.73,-3.19,-1.9,-1.61,-6.18,-6.93,-3.36,-0.28,-0.45,0.62,0.03,0.07,-0.1,-0.07,0.4,0.19,0.5,0.91,1.1,3.61,-9.31,-12.06,-1.15,-3.53,-4.13,-1.85,-2.04,-0.66,-6.03,-6,-2.98,-0.09,-5.12,-2.13,-3.72,-1.84,-6.44,-3.28,-4.99,-0.4,0.16,0.11,0.46,-0.96,-5.78,-2.7,-4.36
1920,NA,2.01,-6.56,NA,-5.52,-3.44,2.75,-0.7,-2.23,-1.29,1.01,-6.42,NA,-0.37,-6.59,NA,-4.03,-3.79,-1.83,-2.52,-3,-2.72,-0.96,-4.93,2.09,-0.77,1.68,NA,-0.23,-0.09,-0.51,0.58,0.88,0.81,-0.38,-0.28,NA,0.82,-6.57,NA,-4.77,-3.62,0.46,-1.61,-2.62,-2.01,0.02,-5.68,NA,NA,-0.36,-0.91,NA,NA,-2.82,-1.79,1.08,NA,-0.08,0.49,NA,NA,-1.59,-1.35
1921,-7.59,-1.06,-4.41,-0.73,-2.14,-0.53,-0.43,-1.73,-1.56,2.61,-5.46,1.84,-6.68,-2.46,-6.86,-1.07,-1.77,-2.96,-2.89,-2.58,-3.31,0.24,-5.32,0.73,1.68,0.57,0.9,-0.65,0.79,0.18,-0.22,0.28,0.03,-0.16,0.88,-0.46,-7.14,-1.76,-5.63,-0.9,-1.96,-1.74,-1.66,-2.16,-2.44,1.42,-5.39,1.28,-5.22,-1.95,-0.75,-1.02,-4.6,-3.38,-2.8,-2.59,0.67,0.45,0.06,0.12,-4.91,-2.67,-1.78,-1.8
1922,1.27,-11.9,-5.22,-1.75,-0.93,0.66,1.6,1.92,0.08,1.87,2.59,-7.81,0.41,-13.66,-6.44,-1.97,-1.55,-2.82,-3.07,-1.06,-1.82,-0.96,1.45,-7.21,-0.17,1.57,0.85,-0.92,0,NA,-0.79,-0.53,0.58,-0.38,-0.47,0.85,0.84,-12.78,-5.83,-1.86,-1.24,-1.08,-0.74,0.43,-0.87,0.46,2.02,-7.51,-2.43,-2.73,1.43,1.57,-3.76,-3.17,-2.39,-0.48,0.13,-0.14,NA,0.18,-3.09,-2.95,-0.48,0.54
1923,-5.66,-2,-2.76,-0.41,0.29,2.14,0.13,0.78,1.6,4.87,6.75,1.41,-6.28,-3.14,-2.15,-1.99,-1.49,-0.54,-0.85,-1.06,-2.42,-1.4,2.39,0.93,-0.02,-0.7,NA,NA,-0.15,NA,1.67,-0.49,-0.56,-0.72,-0.46,-0.29,-5.97,-2.57,-2.46,-1.2,-0.6,0.8,-0.36,-0.14,-0.41,1.73,4.57,1.17,-5.05,-0.9,0.96,4.42,-5.29,-2.03,-0.58,-0.35,0.22,NA,NA,-0.55,-5.17,-1.46,0.19,2.04
1924,-2.43,-0.87,0.48,-2.46,2.57,0.62,1.2,-1.38,0.12,1.01,1.64,-8.34,-5.67,0.36,-0.32,-2.68,-1.36,-2.85,-1.09,-1.33,-1.37,-1.09,-0.97,-7.55,0.02,0.24,-0.36,-0.21,-0.69,-0.61,0.17,0.32,-0.29,0.28,0.21,-0.23,-4.05,-0.26,0.08,-2.57,0.61,-1.11,0.05,-1.36,-0.63,-0.04,0.33,-7.95,-0.33,0.19,0.13,0.78,-1.18,-1.32,-1.46,-0.87,-0.31,-0.34,-0.15,-0.14,-0.75,-0.56,-0.66,-0.04
1925,-9.8,-8.42,-2.63,0.03,3.27,1.76,2.59,-1.19,-0.99,-0.81,1.58,4.62,-10.62,-10.4,-3.71,-1.3,-1.94,-2.18,-2.24,-1.34,-3.61,-3.66,-1.57,4.79,0.03,1.57,-0.12,-0.72,-0.63,-0.57,-0.4,0.24,0.16,-0.49,-0.41,0.48,-10.21,-9.41,-3.17,-0.63,0.66,-0.21,0.18,-1.26,-2.3,-2.23,0,4.71,-8.59,0.23,0.91,-0.13,-9.19,-2.25,-1.73,-2.53,0.5,-0.39,-0.26,-0.32,-8.89,-1.01,-0.41,-1.33
1926,7.42,3.41,5.59,2.93,2.38,0.15,3.34,-0.73,-3.08,0.41,-0.95,0.32,7.06,3.65,4.89,-0.35,-1.58,-4.1,-2.65,-2.31,-4.59,-0.61,-1.68,-0.85,-0.51,-0.39,-0.48,-0.31,-0.62,0.04,-0.32,-0.46,-0.01,-0.01,0.14,-0.54,7.24,3.53,5.24,1.29,0.4,-1.97,0.35,-1.52,-3.83,-0.1,-1.32,-0.26,5.12,3.59,0.83,-1.27,5.18,0.81,-2.97,-2.15,0.08,-0.7,-0.25,-0.04,5.15,2.2,-1.07,-1.71
1927,-4.09,-3.24,0.64,-4.08,-2.3,0.03,1.13,3.8,0.56,0.18,-7.43,-8.72,-5.82,-4.11,1.28,-3.47,-1.36,-0.29,-0.6,-0.54,-1.36,-1.41,-9.54,-10.48,-0.56,-0.16,-0.17,0.23,0.32,-0.13,0.02,-0.75,0.14,-0.33,-0.58,0.09,-4.96,-3.67,0.96,-3.78,-1.83,-0.13,0.27,1.63,-0.4,-0.61,-8.49,-9.6,-3.41,-1.69,1.67,-2.3,-3.84,-1.28,-0.54,-4.23,-0.41,0.13,-0.21,-0.21,-3.62,-1.49,0.57,-3.27
1928,5.46,5.75,0.99,-3.73,2.39,1.77,1.65,-0.47,2.58,-0.97,7.07,4.54,3.91,4.54,-0.39,-4.2,-0.37,-0.02,-1.02,-2.69,-2.27,-1.86,3.79,4.19,-0.59,-0.75,0.47,0.75,-0.38,-0.32,-0.34,-0.4,-0.48,-0.29,-0.86,-0.54,4.69,5.14,0.3,-3.96,1.01,0.87,0.31,-1.58,0.15,-1.41,5.43,4.37,0.46,-0.09,0.93,2.84,-0.53,-1.57,-1.2,-0.09,-0.29,0.01,-0.35,-0.54,-0.03,-0.83,-0.14,1.38
1929,-3.31,-1.31,1.25,-2.06,-0.43,-0.26,-0.18,0.24,2.19,5.3,6.98,-4.02,-4.67,-4.44,-0.01,-3.69,-1.36,-1.16,-2.34,-1.75,-1.17,0.8,5.4,-5.03,-0.16,-0.63,-0.11,-0.15,0.19,-0.25,-0.27,-0.42,0.05,-0.73,-0.58,0.24,-3.99,-2.87,0.62,-2.88,-0.89,-0.71,-1.26,-0.76,0.51,3.05,6.19,-4.52,0.02,-0.41,-0.09,4.71,-1.38,-1.29,-1.8,1.62,-0.33,-0.14,-0.27,-0.4,-0.68,-0.85,-0.95,3.16
1930,-5.58,1,1.33,0.91,-1.96,-2.48,1.47,2.42,-0.59,-1.51,4.41,11.39,-6.74,-2.3,-1.98,-0.65,-1.67,-1.19,-2.13,-1.03,-1.62,-2.09,1.45,11.28,-0.34,-0.07,-0.64,-0.05,0.17,0.34,-0.63,-0.34,0.03,-0.18,-0.51,-0.5,-6.16,-0.65,-0.33,0.13,-1.81,-1.84,-0.33,0.7,-1.11,-1.8,2.93,11.34,-3.08,0.24,0.6,0.72,-4.7,-1.43,-1.44,-0.75,-0.03,-0.08,-0.21,-0.31,-3.89,-0.59,-0.42,-0.02
1931,8.67,9.65,-3.29,2.34,-0.56,-0.68,0.65,0.72,0.5,1.96,2.36,1.33,6.15,6.18,-5.62,-0.25,-1.56,-1.59,-1.86,-1.86,-2.14,-0.63,-1.15,0.73,-0.73,-0.71,0.62,-0.86,-0.04,0.43,-0.49,-0.51,-0.07,-0.34,-0.55,-0.11,7.41,7.91,-4.46,1.05,-1.06,-1.13,-0.61,-0.57,-0.82,0.66,0.6,1.03,10.16,-0.54,0.25,1.34,7.89,-1.96,-1.77,-1.45,-0.72,-0.03,-0.16,-0.18,9.03,-1.25,-0.76,-0.06
1932,-0.62,-5.24,-4.45,-0.4,0.74,0.87,-0.61,2.01,1.1,-0.5,-3.07,-2.34,-3.53,-8.53,-7.61,0.01,-1.32,-2.23,-2.55,0.58,-0.98,-1.88,-5.24,-5.44,-0.29,1.52,0.14,1.19,-0.39,-0.71,-0.14,-0.22,-0.17,0.05,0.48,-0.47,-2.08,-6.88,-6.03,-0.19,-0.29,-0.68,-1.58,1.29,0.06,-1.19,-4.16,-3.89,-1.31,-1.4,0.73,-0.71,-3.63,-2.68,-1.49,-2.2,0.29,0.17,-0.32,0.08,-2.47,-2.04,-0.38,-1.45
1933,-5.51,-4.71,-2.54,-1.54,-0.07,-2.56,-0.88,4.13,-1.84,-2.44,5.45,-18.43,-8,-9.28,-6.27,-2.29,-0.56,-2.7,-2.93,-1.04,-2.5,-4.22,3.44,-18.79,-0.03,0.75,0.54,-0.22,0.32,0.36,-0.3,-0.79,0.39,0.57,0.6,1.47,-6.75,-6.99,-4.41,-1.92,-0.31,-2.63,-1.9,1.54,-2.17,-3.33,4.44,-18.61,-4.16,-1.25,0.35,0.2,-7.36,-2.9,-2.22,-0.92,-0.07,0.21,-0.19,0.47,-5.76,-2.08,-0.94,-0.36
1934,3.45,6.66,1.94,4.61,1.95,0,-1.11,0.41,-3.45,0.93,0.37,-1.84,-0.9,4,-1.2,1.15,0.14,-2.09,-1.65,-1.57,-3.02,-0.18,-1,-5.05,0.26,-0.57,-0.36,-0.32,-0.17,-0.45,0.45,0.03,0.56,0.47,0.18,-0.14,1.27,5.33,0.37,2.88,1.04,-1.05,-1.38,-0.58,-3.24,0.37,-0.32,-3.45,-3.23,2.72,-0.26,-0.79,-5.16,-0.09,-1.76,-1.17,0.41,-0.17,0.12,0.27,-4.2,1.32,-1.01,-0.98
1935,-7.63,8.15,-4.42,-3.04,0.49,-0.85,1.5,-0.13,1.6,-0.79,-0.52,2.47,-10.39,4.12,-8.64,-6.54,-1.07,-1.22,-0.21,-2.38,-1.09,-2.74,-3.09,1.17,0.42,-0.54,0.82,-0.47,0.28,0.12,0.37,0.21,-0.32,0.41,0.3,0.12,-9.01,6.14,-6.53,-4.79,-0.29,-1.04,0.64,-1.26,0.25,-1.77,-1.8,1.82,-0.81,-2.16,0.04,0.06,-3.94,-5.19,-1.36,-2.24,0.13,0.18,0.25,0.07,-2.38,-3.68,-0.66,-1.09
1936,-8.77,-18.04,-0.68,-2.36,2.43,0.07,-0.59,0.5,-2.45,2.57,7.68,-3.61,-8.82,-21.82,-0.19,-2.64,2.43,-0.81,-0.86,-0.82,-1.78,1.77,6.78,-4.76,0.38,-0.42,-0.3,0.34,-0.11,0.45,-0.01,-0.2,0.72,-0.11,0.04,0.28,-8.8,-19.93,-0.44,-2.5,2.43,-0.37,-0.72,-0.16,-2.12,2.17,7.23,-4.18,-7.92,-0.28,-0.04,2.46,-9.46,-0.27,-0.85,1.94,0.1,0.04,-0.03,0.28,-8.69,-0.27,-0.44,2.2
1937,-4.35,-3.3,0.8,-0.21,0.05,1.4,0.11,-3.03,1.88,2.02,-2.69,-4.42,-7.46,-6.11,1.4,1.09,0.15,-0.62,-1.52,-1.84,-0.52,1.61,-2.25,-6.32,-0.02,-0.91,-0.26,0,0.14,-0.28,-0.53,0.62,-0.66,0.06,0.25,-0.07,-5.9,-4.7,1.1,0.44,0.1,0.39,-0.71,-2.44,0.68,1.82,-2.47,-5.37,-3.8,0.21,-0.47,0.37,-6.19,0.83,-1.33,-0.27,-0.19,-0.02,-0.13,-0.17,-5,0.52,-0.9,0.05
1938,1.66,-6.96,1.74,0.23,0.72,-0.2,1.62,-0.36,6.36,3.41,1.01,0.77,-0.24,-6.29,1.3,-0.06,-0.82,-1.25,-0.97,-1.95,2.18,1.97,0.4,0.64,-0.4,0.37,-0.05,-0.59,-0.81,-0.16,-0.69,-0.42,-0.54,-0.08,-0.22,0.09,0.71,-6.62,1.52,0.09,-0.05,-0.73,0.33,-1.16,4.27,2.69,0.71,0.71,-3.11,0.88,0.41,3.6,-4.14,-0.12,-1.41,1.56,-0.06,-0.55,-0.42,-0.39,-3.62,0.38,-0.5,2.58
1939,3.12,-6.43,-2.5,0.64,-0.04,-0.99,0.19,1.51,-0.93,-2.72,5.49,4.58,3,-7.11,-4.37,-0.67,0.06,-1.73,-0.37,-1.54,-0.88,-2.07,5.43,5.96,0.54,0.78,-0.07,-0.11,0.76,-0.6,0.34,0.21,-0.03,1.23,0.43,0.04,3.06,-6.77,-3.43,-0.02,0.01,-1.36,-0.09,-0.01,-0.91,-2.4,5.46,5.27,-0.61,-0.7,0.2,0.47,-0.89,-1.67,-1.47,0.85,0.35,0.37,0.15,0.31,-0.75,-1.19,-0.64,0.66
1940,-2.66,-1.33,1.25,-0.57,0.52,-0.75,0.18,0.75,5.26,2.58,-4.45,0.67,-2.74,-0.16,2.04,0.57,-0.2,-1.9,-0.11,-0.77,0.73,0.58,-3.47,-0.49,-0.1,0.18,0.63,0.4,-0.07,-0.28,-0.18,-0.69,-0.85,-0.46,0.59,0.15,-2.7,-0.75,1.64,0,0.16,-1.33,0.04,-0.01,2.99,1.58,-3.96,0.09,0.23,0.33,-0.06,1.2,1.07,0.72,-0.87,-0.77,-0.05,0.13,-0.34,-0.32,0.65,0.53,-0.47,0.22
1941,-3.7,0.36,3.15,4.82,-0.93,1.4,2.29,0.15,-4.29,1.3,1.48,-1.94,-4.75,-0.39,1.56,3.42,-0.55,1.29,0.93,-0.83,-2.18,1.96,1.85,-1.6,-0.34,-0.21,-0.42,-0.89,0.68,-0.18,-0.18,0.14,0.63,0.44,-0.19,0.37,-4.22,-0.01,2.36,4.12,-0.74,1.34,1.61,-0.34,-3.23,1.63,1.66,-1.77,-0.74,2.12,1.54,-0.42,-1.73,1.21,0.5,0.61,-0.13,0.13,-0.09,0.4,-1.24,1.66,1.02,0.09
1942,7.03,NA,1.7,-0.86,2.06,0.56,1.52,1.89,2.02,3,-3.34,-7.7,7.32,NA,1.02,-0.76,0.64,-0.64,-0.72,-0.69,-0.66,1.55,-3.82,-6.83,-0.89,NA,-0.12,0.04,-0.29,0.28,-0.59,-0.21,-0.07,-0.25,-0.12,0.45,7.18,NA,1.36,-0.81,1.35,-0.04,0.4,0.6,0.68,2.28,-3.58,-7.27,NA,0.97,1.31,0.53,NA,0.14,-0.54,-1.19,NA,-0.24,-0.22,-0.06,NA,0.55,0.39,-0.33
1943,-3.14,3.43,-3.47,2.46,-2.11,-1.23,-0.27,-0.71,2.36,2.49,7.33,7.22,-5.51,2.72,-6.02,0.96,-1.9,-2.03,-1.15,-1.03,-0.82,1.49,5.94,7.01,-0.89,0.01,0.91,-0.6,0.11,0.11,-0.35,-0.27,-0.58,-0.23,-0.93,-0.48,-4.33,3.07,-4.75,1.71,-2,-1.63,-0.71,-0.87,0.77,1.99,6.64,7.11,-2.57,-1.13,-0.72,4.09,-3.29,-2.31,-1.4,2.12,-0.22,0.18,-0.22,-0.6,-2.93,-1.72,-1.06,3.11
1944,5.71,-0.82,-0.09,3.78,1.84,-0.11,0.77,0.1,1.27,4.32,0.2,2.42,5.69,-0.32,-1.17,1.71,0.32,-0.21,-0.55,-0.58,0.61,2.05,2.21,1.9,-0.69,0.64,-0.04,0.35,-0.5,-0.09,-0.32,-0.29,0.31,-0.19,0.28,-0.34,5.7,-0.57,-0.63,2.75,1.08,-0.16,0.11,-0.24,0.94,3.18,1.2,2.16,4.07,1.64,0.26,2.01,3.96,0.1,-0.43,1.61,-0.22,-0.11,-0.18,0.09,4.02,0.87,-0.08,1.81
1945,2.05,0.96,2.15,-5.43,0.92,-0.52,0.4,3.08,-1.1,1.71,-7.02,-3.67,1.93,-0.4,1.56,-4.62,-0.95,-1.18,-1.15,-0.7,-1,0.45,-7.21,-4.13,0.16,0.18,-0.49,-0.19,-0.47,-0.22,-0.59,-0.88,-0.34,-0.15,0.55,-0.08,1.99,0.28,1.86,-5.02,-0.01,-0.85,-0.38,1.19,-1.05,1.08,-7.11,-3.9,1.74,-0.72,0.75,-1.9,1.22,-1.28,-0.99,-2.39,0.12,-0.5,-0.51,0.05,1.48,-1,-0.12,-2.15
1946,1.23,-3.59,2.6,0.09,2.68,-0.17,-0.73,1.71,1.26,0.21,-1.35,-6.25,-0.3,-5.26,1.48,0.08,0.01,-1.1,-1.24,-1.56,-0.94,-0.97,-2.34,-7.62,0.7,0.13,-0.46,-0.46,-0.18,-0.27,-0.16,-0.56,-0.38,-0.54,-0.38,1.04,0.46,-4.42,2.04,0.08,1.34,-0.63,-0.98,0.07,0.16,-0.38,-1.85,-6.93,-1.9,1.73,0.26,-0.01,-3.13,0.46,-1.29,-1.47,0.28,-0.29,-0.36,-0.38,-2.52,1.09,-0.51,-0.74
1947,-1.87,-5.84,0.86,-0.95,0.74,-0.95,0.66,-3.22,-0.07,2.07,1.56,3.12,-4.06,-5.01,-0.06,-0.14,-0.79,-1.16,-1.45,-2.13,-0.74,1.03,2.2,3.27,0.22,1.12,-0.35,0.18,-0.28,-0.49,-0.24,0.23,-0.5,0.13,-0.26,0.42,-2.96,-5.43,0.4,-0.55,-0.02,-1.06,-0.4,-2.68,-0.41,1.55,1.88,3.2,-4.54,0.17,-1.24,1.22,-5.58,-0.42,-1.53,0.79,0.75,-0.18,-0.23,-0.21,-5.06,-0.12,-1.39,1
1948,5.67,-6.67,-3.69,-7.9,2.48,3.24,0.36,-0.28,-0.35,2.78,0.86,-6.34,4.43,-8.15,-5.49,-7.96,1.69,0.67,-0.33,-0.35,0.12,0.91,0.55,-6.96,-0.35,1.6,0.16,0.89,-0.1,-0.58,-0.07,0.89,-0.25,-0.46,0.1,0.57,5.05,-7.41,-4.59,-7.93,2.09,1.95,0.01,-0.31,-0.12,1.85,0.71,-6.65,0.85,-2.95,0.89,1.17,-0.05,-3.82,-0.05,0.51,0.49,0.06,0.05,-0.2,0.4,-3.39,0.42,0.84
1949,-0.66,-8.12,2.05,2.02,-0.71,-1.79,-0.55,0.7,2.65,-0.88,8.52,-6.25,-3.01,-9.86,0.38,2.39,-0.85,-1.8,-1.05,-0.75,0.11,-0.46,9.02,-6.7,-0.48,0.7,-0.32,0.22,0.02,-0.37,-0.14,-0.36,-0.02,-0.04,0.02,0.82,-1.84,-8.99,1.21,2.2,-0.78,-1.79,-0.8,-0.02,1.38,-0.67,8.77,-6.47,-4.93,1.05,-0.64,3.29,-6.56,0.46,-1.14,2.89,0.21,-0.16,-0.28,-0.01,-5.74,0.76,-0.89,3.09
