"Year","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"1951",17.3140952732259,19.8285099198175,31.330483717223,20.6605501977416,87.8982766841849,65.7124044373631,115.847210865468,66.1878493329924,20.9971957180339,33.3910594228655,29.0364673904454,27.3406982822861,-23.6633243136936,-17.4673787434896,-14.075944688585,-0.261062961154491,7.87631632486981,11.6400214301215,15.2174309624566,14.1771355523004,10.0548116048177,-2.74656507703991,-11.2662014431423,-22.4354919433594,62.422430799375,139.889310599149,247.747464635823,83.4247225313447,-19.9587327745225,-2.15356377495657,13.6781959816262,-1.3193183051215
"1952",38.4164653847822,11.0977788025694,32.9871605913569,26.5845312193657,29.9486292086335,75.0706160906702,69.5463944562814,65.54499594236,32.8175844236588,18.8518785231281,9.52651834813878,12.709602825473,-27.6535837809245,-15.9512878417969,-8.89830593532984,1.63342081705731,9.99638604058162,12.7167080349393,15.950931125217,14.3894015842014,9.46868964301218,4.22760145399308,-0.918261718749977,-13.2112101236979,76.8549424696377,89.520321019356,210.162006489312,61.1959812949256,-22.0134545220269,0.910500307436365,14.3523469147859,4.25934312608509
"1953",18.7780424849027,6.98112757503016,28.955527764952,8.52324080672891,53.1140496514531,75.9986399983366,103.126676577247,18.7422260648519,32.2301017586142,28.9769913483825,26.2934964848682,30.022958038737,-26.659819539388,-9.20199652777776,-8.77781575520831,-0.153452555338519,9.992473687066,13.2959764268663,15.1236931694879,15.2923956976997,8.22208523220488,2.01498141818579,-8.5529832628038,-14.2685506184896,38.4687728854058,90.592818223134,197.867542640435,87.5005895918649,-16.3576753969545,0.353735125506389,14.5706884313513,0.561361129195625
"1954",21.4217770999918,19.2017357786729,29.068438636346,20.1887702957417,47.1153636307766,89.794787655895,40.4380911443796,69.488570976278,43.409468101648,20.4947763116151,33.2557088695467,22.3842393956147,-26.9280693901909,-13.7142184787326,-8.02143419053817,-8.48100450303817,8.69710286458336,13.9033508300781,15.4803934733073,14.3386915418837,7.77224256727433,1.79794786241322,-5.60213894314234,-14.7597110324436,70.6464709174017,96.3725725628643,199.721449776553,97.1599532828097,-18.3036128291377,-2.60177860966433,14.5741452817564,1.3226838288484
"1955",12.2088008890084,14.4214916663865,21.6869422363945,40.176253959847,29.591589092484,26.8402175279334,126.578167246448,30.8009544943666,43.725504927958,15.5375589597194,12.2619524093655,21.9592975349062,-15.3233642578125,-17.7306969536675,-14.4071173773871,-0.198869493272547,7.60789591471356,14.5730305989584,15.4818610297309,13.5205688476563,7.13823988172745,0.163848876953148,-19.9984917534722,-24.1367299397786,49.0145319510096,91.4547852887255,184.219339268748,71.525016297043,-15.9379240813078,-2.33269698531537,14.5251534921152,-4.2321343315972
"1956",16.4830019212483,19.9470846525704,25.5396657675091,6.07037012620519,15.3578968731583,146.876772244771,106.532198666698,41.465689382878,67.0968514556686,39.3103897312863,20.1503222730632,28.9260334723319,-24.7131371392144,-19.2909776475694,-10.5570563422309,0.456069607204884,10.6178866916233,12.1328077528212,15.3837470160591,14.1990966796875,5.53440551757815,-4.56349555121526,-6.74449123806421,-19.6141286214192,58.3893841087249,46.9679327668726,294.874660294348,126.557563460018,-22.7136149088541,0.172299985532431,13.9052171495226,-1.92452709056711
"1957",13.7320479513922,19.6261908026322,23.1637867853149,21.0972247684064,63.1274385041454,111.443871942659,135.541744633681,63.7527188790652,23.2342331437394,31.1378707216742,24.3905592554559,21.1151081771176,-18.8130452473958,-19.8703409830729,-8.48848063151039,0.322070312500023,7.09882609049481,12.0756551106771,13.7547153049045,14.1466078016493,11.2144097222222,-0.186208767361088,-7.16620619032116,-20.3916642930772,62.2842722263562,107.388450057867,310.738335455406,78.7626631208695,-19.4325049506293,-0.355861409505185,13.3256594057437,1.28733158818
"1958",14.9004352395423,22.3920311093227,15.6286353756311,17.3853487552454,28.9799909650659,50.791674759239,71.8224365186567,42.5009623751976,53.1729115173221,26.0186094299166,16.6767046127158,28.0784692951582,-15.0021491156684,-21.1211496988932,-7.87302042643227,1.9759704589844,10.3656968858507,14.1028584798177,17.3640516493056,14.3031595865886,7.32717759874134,1.74988945855037,-9.82569444444442,-18.8365414089627,58.4075745259826,61.9939750959424,165.115073653093,95.8682255599544,-18.8383210358796,1.48954897280095,15.2566899052373,-0.249542462384236
"1959",30.2068697560268,10.6681383330498,20.1479119798427,30.131060242032,41.0381599588113,89.9964839530488,39.0677716427793,116.764817692132,34.9956909194589,25.9219193287815,24.0072482265532,16.2633048803804,-28.3860358344184,-13.4442843967014,-8.24440511067706,0.457686360677106,7.31668429904516,11.2896274142795,16.4208692762587,10.1246459960938,6.50965372721356,-1.69210001627602,-10.7387396918403,-10.1286953396267,68.9534773842348,91.317132180686,245.829073287961,84.9248584747935,-20.2222872133608,-0.156678150318264,12.6117142288773,-1.9737286603009
"1960",20.5652687672733,22.1054668981297,41.4587241338773,21.4593920391053,66.2416709716328,90.7858524781962,104.655949458376,70.4269311597778,64.1309305404623,50.9337978773854,24.8548585611085,16.8753914690266,-18.7090321858724,-13.5709350585937,-13.5065544976128,2.29118584526912,7.44343126085072,11.6199089898004,15.2212239583334,14.0455437554254,9.13826429578995,1.18051350911461,-12.9276360405816,-12.5965413411458,58.9340405457834,129.159787144615,265.86873309635,139.919586978956,-14.1362208613643,-1.257312463831,13.6288922345197,-0.869619411892338
"1961",19.303153021287,16.9842466724933,25.2921021168327,33.2237501861528,47.054070538272,70.314470368127,36.921879165392,31.4749769562493,48.2080234990766,51.8966247094795,18.8105049310252,33.1718321773224,-17.6878624810113,-15.9834303114149,-10.052594672309,-1.37533569335935,6.90795016818579,15.3311604817709,16.9303914388021,16.9197035047743,7.69967176649308,-0.925707329644075,-13.2448533799913,-25.7050689697265,53.1627911628069,105.569922841258,138.711326489768,118.915153139581,-15.4226113778573,-1.50666006582752,16.3937518084491,-2.15696298104743
"1962",50.1020376053121,14.186314654944,20.400020868207,44.0835444411884,63.1310406425554,106.698898288111,117.670449469652,162.460540209173,55.2541960108404,43.1595197050936,20.8365197565096,29.3168602369001,-17.9065426296658,-17.5227637396918,-12.0743150499132,0.363600667317731,5.97036539713544,12.1954861111111,15.1057827419705,13.8243231879341,8.23276028103301,2.26794976128474,-8.71373969184025,-15.8746558295356,97.4601844375785,127.614605951951,386.829887966936,119.250235472444,-20.378125113028,-1.91344966182,13.7085306803386,0.5956567834925
"1963",56.7874487062606,29.2946816166578,39.2028335882868,24.7305191781682,33.7601897914687,65.3835951816291,117.768754101255,38.5921646258794,59.2680523016801,8.49852656020731,32.2706500689189,30.6019182226414,-19.7986663818359,-14.5515374077691,-9.6901916503906,-0.221226671006922,7.04356486002606,12.1480305989584,15.538326687283,16.1422424316406,9.81748725043405,4.39030015733509,-13.6819847954644,-14.4852240668403,115.398990559819,97.6935425579237,221.744513908763,100.037228930806,-16.7416198730469,-0.955951153790486,14.609533239294,0.175267537434918
"1964",11.5474694770657,19.2105816843751,28.1583702683242,24.2744768814494,72.7142763789743,63.4644834402328,97.4068890662036,105.872856566889,41.4866463203604,49.7254460480892,28.7156278112282,14.6926394262765,-18.7866553412543,-7.84645114474824,-16.0038614908854,-0.673885091145811,6.25190904405384,14.2032504611545,15.3168565538195,13.3778374565972,7.00986056857641,2.96498684353301,-11.1593560112847,-23.8569630940755,61.3599693840822,125.147123528748,266.744229073326,119.927720179678,-13.7061101842809,-3.47527917932579,14.2993148238571,-0.394836199725093
"1965",29.1063446150575,41.8412574085071,7.57783381462408,21.3331898751979,47.9444397820367,65.1810397394001,68.1694745629405,39.0991180100375,50.008087962245,34.6689357474032,30.8949829001601,18.1595614910798,-21.4493716769748,-22.8535783555772,-8.04952256944442,0.737693277994814,7.54669189453127,12.6606241861979,16.7109598795573,16.1048319498698,6.36522216796877,2.42197469075523,-12.7028957790798,-17.0100477430555,85.6402414498411,76.8554634718587,172.449632312378,115.572006609808,-22.7199710422092,0.0782875343605552,15.1588053385417,-1.30523297345195
"1966",19.8559922282584,15.8309370122475,20.963603836329,34.1160849590475,35.5661539140985,99.0125687482456,105.260444437671,51.85433543132,19.1852989955805,43.5314610264161,45.4758923345556,33.8610772146947,-31.8354692247179,-15.3342325846354,-9.41369018554685,-2.81715833875866,8.33755221896704,12.38972913954,15.0747368706597,13.1857598198785,10.1792602539063,-0.453523763020811,-17.5219333224826,-17.9421447753906,53.8464907315857,90.6458427094751,256.127348617237,108.192652356552,-21.3932498508029,-1.29776543511282,13.5500752766927,-2.59873227719905
"1967",22.3879947909154,25.5797674404069,27.0043560665929,17.0886411312191,26.9907659656989,39.7553639486432,99.5032050646842,21.422542782966,47.1608503721654,39.2633476850784,27.0299081069728,26.8756860401481,-23.6639383951823,-19.7928599039713,-14.3027465820312,-1.23072102864581,7.90686238606773,13.9640882703993,14.4715637207031,15.7443996853299,10.4917304144966,0.0602179633246755,-7.46320597330727,-17.2438934326172,81.828839446017,71.0837631635109,160.681111796293,113.454106164217,-20.4663143581814,-2.54220174153644,14.7266838921441,1.02958080150465
"1968",36.9388626914264,8.61208250676605,29.491951462761,15.4750067546653,43.752867110177,84.9252697080374,124.851496041649,50.3780448447085,51.3073718951394,42.4021815324927,23.4272516487787,26.3419708030091,-22.9094746907552,-14.299277750651,-5.09166734483505,1.01165974934898,8.25700615776912,12.1593668619792,14.0948994954427,12.4902282714844,7.03143310546877,0.0138902452257172,-11.1671780056423,-24.5340959337022,72.4266312383406,88.7198253276034,260.154810594395,117.136805076411,-18.1508819580078,1.39233285409435,12.9148315429688,-1.37395155164928
"1969",13.7492191188762,19.9772179961049,18.2412366874309,52.1322262939066,45.7647762946888,22.5790982949547,56.4996696775779,39.8270130959443,83.9365237237265,25.8125934536414,35.1883369730785,11.873208577486,-31.6974310980903,-18.2135382758246,-8.18974134657116,1.60702853732641,8.3796088324653,13.7558885362413,14.655357530382,12.3762810601129,6.42282443576391,0.368751356336828,-10.3639146592882,-11.6555352105034,60.0684079179902,116.138239276026,118.905781068477,144.937454150446,-24.8150217692057,0.598965341073519,13.5958423755787,-1.19077962239581
"1970",38.0189639257474,12.7452060653013,16.9934524355793,35.2799862933656,81.7166700234844,62.0449202833697,24.4342813966796,83.0397373220573,51.1444306466728,22.8878990598282,16.1850748118013,32.2980846498265,-22.9869147406684,-11.2796997070312,-7.06941663953991,1.00518188476565,8.15654093424481,14.3687561035156,15.3169806586372,14.0788655598959,7.03661905924481,0.371147325303842,-11.9994425455729,-20.867525906033,62.6373785685347,133.990108752429,169.518939002107,90.2174045183023,-15.307383219401,0.697435393156852,14.5882007740162,-1.53055872034141
"1971",30.0684487097897,20.331748877652,16.0570830578864,26.9777663634159,45.5726200223176,105.671421857551,84.6238941342259,44.0423293582474,78.3440733794123,15.1399325935118,35.5481690882395,19.5873299717075,-26.765103149414,-14.3954243977864,-11.3428988986545,1.02562391493058,9.57476874457468,14.0780178493924,16.3465094672309,15.0455078125,7.30242648654516,0.970396592881967,-12.0289103190104,-22.3110090467665,82.6982822372682,88.6074694436199,234.337645350024,129.032175061164,-20.6760178177445,-0.247502079716412,15.1566783763744,-1.25202907986109
"1972",22.8595665242109,36.2634827926134,31.4742081656328,29.6285233149926,23.8552926826136,70.0951061056306,94.9024954396817,50.4978586919606,40.6310650287196,33.7512514502224,29.4808160979301,39.0567705888922,-25.610317993164,-23.3707916259765,-9.79616902669269,-3.71440700954859,9.37681681315106,13.7958543565538,14.0142422146268,14.4731540256077,4.3610059950087,0.176563856336828,-10.0983269585503,-19.7188520643446,78.7103792885318,84.9580241632389,215.495460237273,103.863132576872,-23.7640395553024,-1.37791974103007,14.0944168655961,-1.8535857024016
"1973",29.5597367609541,18.9648720857804,17.8105237745007,24.7581643634476,67.7593701105151,144.618279611071,75.9881201639978,44.707772822585,53.6575320487221,29.4291520659398,35.6900504169365,28.9147156795176,-18.9129621717665,-15.6166859944661,-7.55190768771699,2.25547620985245,10.6343370225695,12.1458190917969,15.2788038465712,12.3523179796007,8.88718465169273,0.0178100585937727,-19.2314378526475,-19.163136461046,87.5813794356266,110.328058248463,265.314172597654,118.776734531598,-18.0828334101924,1.77930184823498,13.2589803059896,-3.44214771412035
"1974",34.8578929526007,23.5383924261744,34.6199480764982,27.8707420220599,64.90991598823,72.1773362408082,121.080920850444,82.6934444355882,41.0921285316969,28.79277546308,13.5012269796183,24.9823381024827,-24.4563951280382,-17.902730984158,-15.148646375868,0.290789794921898,6.1466735839844,12.8366583930122,13.5494452582465,12.7937622070313,7.19481608072919,0.718316650390648,-6.84383612738713,-14.291904703776,87.3110010582928,127.400606086788,275.951701526841,83.3861309743952,-20.5074208577474,-2.90372766565391,13.0599552860967,0.356432201244236
"1975",29.8483226538843,7.17021273990718,32.4149061382438,15.0000326296625,43.6923097469844,92.1678137189398,103.897286868758,76.2470134766772,25.7207779601837,20.4261516492503,45.3161345794797,23.7593724948561,-20.4221103244357,-17.2452473958333,-10.4407457139757,1.11341688368058,8.86485392252606,13.4164652506511,16.9985677083334,12.2137973361545,10.131686062283,0.0410569932725922,-14.4833438449436,-20.1207977294922,62.0008734962741,91.1072485148907,272.312114064375,91.4630641889138,-17.3197541413484,-0.154158302589676,14.2096100983797,-1.43686692979598
"1976",23.2132091652602,29.1961474534926,19.7062818191221,23.9820124503846,57.3538712976086,142.864916473627,163.182343113133,143.831156427041,37.645038876993,30.5932483816933,16.757291489436,28.824298204078,-17.8651343451606,-17.9509565565321,-9.83228624131942,3.76077406141495,9.94141031901044,11.4054931640625,14.0802551269531,13.7736863878038,10.5728074815538,1.2041931152344,-4.03528510199651,-16.4958879258897,76.1687291136089,101.042165567115,449.8784160138,84.9955787481223,-18.6456295437283,1.28996604636866,13.0864782262732,2.58057183159724
"1977",28.5847467771317,13.5924605925134,31.3100884008842,18.2082827474612,117.203443243893,125.338783798118,160.807060357183,61.9324717114473,33.7669497433429,30.1263878341868,30.3274998441339,17.0716052997806,-13.8645636664496,-5.04266018337671,-7.64332343207463,4.22038370768231,8.96510484483509,13.1354851616754,13.492173936632,12.6901170518663,8.36609361436634,1.95326063368058,-13.8168368869357,-23.9135352240668,71.0015055737232,166.721814392238,348.078315866749,94.2208374216635,-11.801037258572,1.84738837348093,13.1059253833912,-1.16582754629627
"1978",16.013246955764,9.22293433007629,26.0635221997897,23.0451420259972,77.509359529035,48.1940122554079,73.2717931891481,94.4707207355855,77.2235994227231,18.0530964513309,38.2635880572101,14.7786795769611,-19.2252922905816,-11.7808010525173,-8.73842163085935,0.0342807345920366,7.60515475802954,14.4788723415799,14.4723802354601,12.6213840060764,8.3296813964844,3.05527479383683,-10.423008219401,-17.4268513997396,42.3077865856208,126.618023754822,215.936526180142,133.540283931264,-18.3065428557219,-0.366328712745927,13.8575455277055,0.320649323640069
"1979",8.34330378501262,37.301673264786,25.0717728812661,16.0590268593902,56.5694649186399,82.5160328919689,104.412956127069,39.8769427233169,69.5015474533041,9.56190885917749,5.36203389735116,30.6248931227148,-20.3800472683377,-28.3355811225043,-10.1902228461371,-1.99305013020831,6.72993706597225,12.6437872992622,16.8553283691406,15.3382127549913,9.49424641927086,3.28103366427954,-3.72606201171873,-14.3218756781684,60.4236566267597,97.7002646592963,226.805931742355,84.4254902098328,-22.0474932635272,-1.81777863679107,14.9457761411314,3.01640602394389
"1980",21.2328313629971,16.6053357749156,21.7608849168755,18.2002346458224,42.8643318565769,95.3448961178462,135.987603974839,55.3707679526673,88.7732070405036,16.3819073485987,25.4107687699919,39.6509205275733,-20.8698408338758,-11.9315775553385,-9.09543253580727,5.16538764105905,10.1505350748698,14.8486409505209,15.2961541069879,12.6802612304688,5.90573866102433,4.05149671766495,-6.11147121853296,-26.2139417860243,68.4630602606275,82.8254514192748,286.703268045353,130.565883159094,-15.7077646891276,2.0734967267072,14.2750187626592,1.28192138671877
"1981",8.86038756192041,17.6642587660657,20.2059175877366,80.426972048978,46.8171360068178,62.863875956585,49.8915905520941,54.3889047862548,23.0218372695769,97.8773234024023,32.4478569673374,21.6301737508426,-8.35177544487845,-13.0748914930555,-3.85045640733505,-2.14793972439234,11.1844753689236,12.6033087836372,17.1612447102865,16.5208780924479,9.15160047743058,-0.18332587348088,-8.72559543185762,-18.8472510443793,66.1755668555593,147.450025643532,167.144371294934,153.347017639317,-15.8802029079861,1.72869307906542,15.4284771954572,0.0808930573640274
"1982",31.641014577407,28.1132239660817,19.3704608853699,39.2901834566146,68.4511931276777,31.4965533325449,38.4541824990366,104.124476455359,31.0369081174334,51.0628041707807,28.7937787749494,24.1757195391175,-30.805579969618,-18.9092549641927,-11.3255357530382,-1.13151991102428,6.84727240668405,15.2149461534288,17.811579047309,11.4048909505209,10.0270914713542,0.718251546223981,-15.1573964436849,-17.5174034966363,81.3844122943313,127.111837469662,174.07521228694,110.893491063164,-22.8540286593967,-1.86992775245947,14.8104720504196,-1.4706844753689
"1983",23.9094011666667,21.0059611446923,16.9178779521543,35.0746077407772,50.9795734891668,79.4228928474088,85.2760764666729,43.4677226805232,61.9444475354006,22.1780969884195,14.6525222226046,12.2715906521383,-20.3736229790581,-16.7883995903863,-12.7287963867187,1.62449001736113,6.95212944878474,14.219095187717,15.8156840006511,14.2994160970052,6.07221544053822,0.761320665147592,-8.89416029188366,-21.8137793646918,69.0910818504765,102.972059182098,208.166691994605,98.7750667464247,-18.2264753553602,-1.38405897352428,14.7780650951244,-0.686874728732616
"1984",27.5426107070719,18.1140385493765,16.4507334262857,24.7803307914486,99.6463975248237,119.521654987087,110.730762050177,88.8566240202636,67.6012082646291,67.6977567504057,17.2499206576807,21.9057344922072,-15.3393941243489,-10.6805908203125,-7.05113796657984,3.79329766167537,7.80776909722224,13.1347710503472,15.4162055121528,13.6913391113281,5.4236267089844,-2.63548990885414,-16.2317267523871,-23.0101742214627,57.9282399085868,140.877461742558,319.109041057527,152.548885672715,-15.9445881031177,1.51664293077259,14.0807718912761,-4.48119665075229
"1985",23.9031910146069,32.1298929008966,17.7267152719044,15.8968345494941,28.0582387640607,48.3203848901515,83.1082612767609,138.104150925453,86.9281101816644,53.8532988996141,24.389782648844,21.3500816258602,-11.4023491753472,-21.6995547824436,-5.45062866210935,1.00179307725697,9.14106987847224,13.3774224175347,15.348528374566,12.4084832085504,7.53514133029516,-2.08091159396699,-18.2596991644965,-10.6818657769097,77.9388184077106,61.6817885854592,269.532797092365,165.171191730123,-18.7040260597511,1.56407809787329,13.711478000217,-4.26848980938944
"1986",26.4224400135895,11.3264372805942,28.2180836359556,35.9758139432718,57.0046816874916,51.7720173423489,148.007420331447,45.2839530499962,71.1134881712496,53.2217558033557,27.7110966465746,11.4558502763329,-15.1573262532552,-14.1470777723524,-8.11567043728296,-1.57619900173609,8.3160346137153,13.4570760091146,15.6864752875434,14.185972764757,7.55025770399308,1.2609809027778,-15.9712765163845,-9.53220553927949,59.0989589200439,121.198579266719,245.063390723792,152.04634062118,-13.3287566008391,-0.458611608434584,14.4431746871383,-2.38667930320455
"1987",22.9575392596113,26.5622025265151,25.3035405262684,21.0054542791719,82.7000365670149,107.513370302816,144.819346592865,97.3258742338253,28.9088770902405,33.2398105503267,24.8575992494201,12.0873590983036,-12.8077758789062,-10.8455681694878,-11.4720404730903,3.47248670789933,9.19715508355037,13.5583157009549,14.9636318630643,12.6043748643663,10.155709499783,3.36242540147572,-7.76769612630206,-11.6130126953125,60.9755920624593,129.009031372455,349.658591129507,87.0062868899873,-11.0618498625578,0.399200439453148,13.7087741427952,1.91681292498556
"1988",29.1972877431868,10.0618065624278,21.4358673508589,54.8534076660872,123.568291574096,98.0928659749528,159.288194268528,69.9480063437174,34.9076305671285,67.5505961317362,48.4815902697543,16.4935382723343,-18.4619818793403,-14.0828423394097,-4.4525444878472,2.12886962890627,7.86414116753475,13.295364718967,14.5145182291667,14.1475531684028,7.85310194227433,-0.087226019965255,-14.5116848415798,-14.1847805447048,51.3464534039182,199.857566591042,327.329066587198,150.939816968619,-14.7192789713541,1.84682210286461,13.9858120388455,-2.24860297309025
"1989",23.5395419055648,11.6280616317656,33.0074439122755,19.0106559311971,60.6079993174515,53.9573103499909,71.2128511009117,77.8421650071525,53.8997790620973,46.7493306793686,41.0391373637443,25.3051925088382,-19.8484266493055,-13.8454637315538,-14.6695861816406,1.92960679796009,9.47936943901912,15.3919609917535,16.67595960829,16.3111545138889,8.99907430013023,0.102678765190995,-15.2084984673394,-13.8623664008246,51.6611418096646,112.626099160924,203.012326458055,141.68824710521,-15.9595569751881,-1.0868699815538,16.1263583713108,-2.03558180067272
"1990",26.3347396200212,19.7510732884338,14.8518267411014,42.3752104397863,102.472786525161,73.4883333401134,59.290860598493,51.6766832675785,16.7498193914071,66.1003082111064,41.6705664247274,38.1801937836119,-19.3548319498698,-20.5962246365017,-3.85541042751734,1.79538709852433,8.97215372721356,13.4008843315972,17.1462646484375,15.2395399305556,10.5533569335938,-2.11397501627602,-18.3202402750651,-21.2303476969401,71.3910054172933,159.699823706049,184.455877206185,124.520694027241,-17.9378076623987,2.30404346607352,15.2622296368634,-3.29361945258244
