"Year","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1937,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09,-2.13,-5.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.03,-1.73,-6.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938,-0.46,-5.9,2.27,NA,0.55,-0.87,1.23,0.22,7.18,4.48,0.93,-0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.53,-6.89,1.98,NA,-0.1,-1.31,-0.04,-0.84,4.55,3.48,0.97,-0.01,-3.86,NA,0.19,4.2,NA,NA,NA,NA,NA,NA,NA,NA,-4.56,NA,-0.73,3
1939,0.39,-5.95,-2.81,0.43,-0.27,-1.14,0.28,1.36,-1.31,-3.14,2.57,2.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87,-6.74,-3.86,-0.32,-0.08,-1.56,-0.23,-0.1,-1.15,-3.03,3.78,4.28,-1.97,-0.88,0.17,-0.63,NA,NA,NA,NA,NA,NA,NA,NA,-1.63,-1.42,-0.63,-0.13
1940,-2.73,-0.95,0.79,0.29,0.08,-1.71,0.25,0.57,5.14,2.43,-3.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.63,-0.66,0.59,0.27,-0.22,-2.08,-0.17,-0.37,2.75,1.61,-3.45,NA,-0.24,0.39,-0.3,1.26,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.21,-0.87,0.3
1941,-4.39,-0.05,2.01,3.82,-0.85,NA,1.88,0.57,-3.73,0.66,-0.67,-5.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.5,-0.13,1.79,3.85,-0.79,NA,1.09,-0.42,-3.15,1.13,0.4,-4.19,NA,1.66,NA,-1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62,NA,-0.54
1942,6.08,NA,2.57,-1.18,2.49,0.97,0.94,1.66,0.97,3.38,-3.87,-7.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.83,NA,1.91,-0.86,1.42,0.18,0.08,0.55,0.21,2.75,-3.93,-7.17,NA,1.29,1.19,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82,0.27,-0.32
1943,-3.13,2.5,-4.94,1.74,-1.87,-1.46,-1.08,-0.74,1.61,3.14,7.37,7.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.23,2.34,-5.24,1.3,-1.67,-1.65,-1.17,-0.8,0.57,2.45,7.08,7.07,-2.86,-1.69,-1.09,4.04,NA,NA,NA,NA,NA,NA,NA,NA,-3.02,-1.87,-1.21,3.37
1944,5.82,-0.35,-0.34,2.71,1.89,-0.46,0.04,-0.23,0.28,3.07,0.11,3.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.68,-0.14,-0.29,2.47,1.17,-0.25,-0.25,-0.37,0.43,2.84,1.33,2.97,4.18,1.42,-0.22,1.15,NA,NA,NA,NA,NA,NA,NA,NA,4.2,1.12,-0.29,1.53
1945,2.15,1.35,2.3,-6.55,0.52,-0.67,-0.56,3.05,-1.3,2.12,-6.22,-4.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08,1.07,2.12,-6.09,-0.36,-0.82,-0.85,1.14,-1.1,1.46,-6.38,-4.57,2.43,-1.24,0.61,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,2.04,-1.44,-0.18,-2.01
1946,-1.19,-5.59,2.36,0.21,1.89,0.16,-1.15,1.2,0.39,0.63,-0.2,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.05,-5.21,1.86,0.29,1.1,-0.32,-1.24,-0.08,-0.27,0.1,-0.9,-7.26,-3.91,1.49,0.07,0.27,NA,NA,NA,NA,NA,NA,NA,NA,-3.61,1.08,-0.55,-0.36
1947,-3.27,-6.52,1.31,-3.24,0.03,-1.45,0.5,-3.49,-0.33,2.7,2.64,2.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.84,-5.49,1.46,-2.13,-0.34,-1.37,-0.52,-2.9,-0.58,1.98,3.12,3,-5.66,-0.63,-1.48,1.67,NA,NA,NA,NA,NA,NA,NA,NA,-5.53,-0.34,-1.6,1.51
1948,5.25,-5.7,-4.61,-7.95,2.15,1.31,1.01,-0.11,-0.73,3.44,1.43,-5.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.64,-6.39,-5.31,-8.1,1.92,0.88,0.29,-0.32,-0.17,2.55,1.56,-6.22,0.79,-3.47,0.74,1.38,NA,NA,NA,NA,NA,NA,NA,NA,0.42,-3.83,0.28,1.31
1949,0.97,-7.54,3.12,1.59,-1.61,-2.33,-0.89,0.68,2.41,-0.75,7.44,-5.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36,-8.24,2.17,2.25,-1.39,-2.16,-0.95,-0.04,1.56,-0.53,8.05,-6.3,-4.18,1.03,-0.85,3.03,NA,NA,NA,NA,NA,NA,NA,NA,-4.94,1.01,-1.05,3.03
1950,-7.96,-8.28,-0.28,-4.68,0.46,3.81,0.42,-2.41,3.45,-3.02,-6.03,-2.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.49,-7.28,-1.47,-4.35,0.07,2.4,-0.46,-2.56,1.9,-2.86,-6.59,-2.31,-7.36,-1.5,0.61,-1.87,NA,NA,NA,NA,NA,NA,NA,NA,-8.02,-1.92,-0.21,-2.52
1951,-5.94,-3.35,-7.16,-1.9,-1.29,-2.28,-0.35,0.12,0.88,-3.34,0.25,-5.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.01,-3.73,-6.92,-1.82,-0.72,-2.37,-0.62,-0.52,0.2,-3.81,-0.02,-6.02,-3.97,-3.45,-0.84,-0.74,NA,NA,NA,NA,NA,NA,NA,NA,-4.02,-3.15,-1.17,-1.21
1952,-8.52,-1.15,-1.32,0.13,1.83,-1.7,0.35,-0.3,-0.27,4.17,8.19,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.56,-1.33,-1.33,0.21,1.15,-1.33,-0.1,-0.64,-0.07,3.46,8.14,0.42,-4.89,0.21,-0.55,4.03,NA,NA,NA,NA,NA,NA,NA,NA,-5.3,0.01,-0.69,3.84
1953,-8.18,5.65,-0.64,-2.37,1.51,-1.01,-1.13,1.68,-0.78,1.65,2.37,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.27,5.37,-0.77,-1.98,1.25,-0.88,-0.98,1.11,-0.27,1.77,2.7,1.8,-0.71,-0.5,-0.15,1.08,NA,NA,NA,NA,NA,NA,NA,NA,-0.83,-0.5,-0.25,1.4
1954,-8.62,0.67,-0.18,-10.41,-0.23,-0.06,-0.65,-0.15,-0.48,2.52,5.34,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.82,0.95,-0.37,-10.53,-0.09,-0.27,-0.9,0.44,-0.4,2.04,5.89,2.29,-2.2,-3.61,-0.29,2.46,NA,NA,NA,NA,NA,NA,NA,NA,-2.36,-3.66,-0.24,2.51
1955,2.92,-3.09,-6.08,-3.23,-1.07,0.95,-0.68,-0.68,-1.08,0.83,-8.17,-7.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.59,-2.91,-6.17,-1.83,-1.25,0.18,-0.55,-0.97,-1.22,0.04,-8.69,-7.75,0.45,-3.46,-0.14,-2.81,NA,NA,NA,NA,NA,NA,NA,NA,0.66,-3.08,-0.45,-3.29
1956,-6.09,-5.2,-2.77,-1.4,2.47,-3.23,-0.14,-0.31,-2.75,-4.36,6.25,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.57,-4.79,-2.02,-1.42,1.28,-1.99,-0.48,0.08,-2.22,-4.22,5.83,-2.8,-6.15,-0.57,-1.23,-0.29,NA,NA,NA,NA,NA,NA,NA,NA,-6.37,-0.72,-0.8,-0.2
1957,1.24,-4.43,0.5,-1.44,-2.29,-1.87,-2.72,0.66,3.26,0.75,4.4,-3.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.24,-4.71,-0.08,-0.77,-1.26,-1.57,-2.05,0.19,2.75,-0.63,4.5,-3.36,-2.06,-1.08,-1.31,2.8,NA,NA,NA,NA,NA,NA,NA,NA,-2.92,-0.7,-1.14,2.21
1958,2.84,-7.11,0.15,0.06,2.11,0.48,2.03,0.43,-1.36,1.29,0.76,-2.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.22,-6.02,0.32,0.78,1.23,0.46,1.37,0.06,-1,0.76,1.13,-2.01,-2.72,0.77,0.98,0.23,NA,NA,NA,NA,NA,NA,NA,NA,-2.05,0.78,0.63,0.3
1959,-9.61,2.22,0.09,-1.44,-2.02,-2.04,1.02,-4.43,-2.47,-2.32,0.81,5.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.5,0.74,0.5,-1.16,-1.92,-2.05,0.47,-3.18,-1.39,-1.89,0.45,6.34,-3.26,-1.12,-1.82,-1.33,NA,NA,NA,NA,NA,NA,NA,NA,-3.59,-0.86,-1.59,-0.94
1960,-0.92,0.69,-6.02,1.62,-1.73,-2.01,0.38,-0.45,1.04,-0.09,-1.52,3.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.04,1.46,-5.09,1.25,-1.2,-1.3,-0.02,-0.25,0.55,0.61,-1.15,3.47,1.89,-2.04,-0.69,-0.19,NA,NA,NA,NA,NA,NA,NA,NA,2.25,-1.68,-0.52,0
