"Year","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
1910,1.15,-6.81,0.12,-1.4,-1.03,-2.55,-0.67,-1.81,1.13,-0.23,-0.34,-1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,0.17,0.03,0.24,-0.25,-0.42,-0.28,NA,NA,0.9,-6.28,0.68,-0.95,-1.15,-2.36,-0.83,-1.83,-0.03,-0.13,-0.86,0.04,-3.22,-0.86,-1.71,-0.22,NA,NA,NA,NA,NA,NA,0.01,NA,-3.28,-0.63,-1.66,-0.39
1911,-10.49,-2.03,-2.64,-4.51,-1.83,-1.52,-0.9,-0.45,0.79,0.68,-3.34,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01,NA,0.6,0.07,-0.31,-0.39,-0.25,-0.43,-0.7,-0.16,NA,-10.76,-3.33,-0.77,-3.14,-1.64,-1.11,-0.79,-0.09,-0.3,0.45,-3.93,0.47,-5.18,-3.06,-1.01,-0.72,NA,NA,NA,NA,NA,NA,-0.22,-0.42,-4.93,-1.88,-0.68,-1.07
1912,-6.14,2,-2.6,-0.49,2.01,0.25,-0.39,-2.8,-0.33,0.21,1.3,3.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6,-0.4,-0.81,0.19,-0.63,-0.37,-0.67,0,NA,NA,NA,NA,-5.32,2.38,-3.37,-0.12,1.24,-1.19,-0.97,-2.49,-0.94,0.31,1.33,2.85,-1.48,-0.79,-0.93,0.38,NA,NA,NA,NA,NA,-0.57,-0.31,NA,-0.93,-1.02,-1.34,0.24
1913,-7.05,-0.29,-2.91,-1.4,-2,1.37,-1.05,-1.12,-1.19,-1.94,1.28,2.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37,NA,0.47,-0.34,-0.52,0.11,0.01,0.19,-0.13,-0.25,NA,-6.79,-0.51,-3.14,-0.86,-1.79,-0.07,-1.72,-1.48,-1.54,-1.67,1.22,2.48,-1.59,-1.94,-0.34,-0.53,NA,NA,NA,NA,NA,NA,-0.13,-0.03,-1.43,-1.81,-0.89,-0.6
1914,-5.86,-2.41,-1.69,-1.74,-0.35,0.91,-2.66,-1.26,-1.74,2.18,0.38,-4.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,NA,-0.12,-0.62,NA,-0.73,-0.11,-0.49,0.08,-0.58,-5.46,-2.81,-1.64,-1.87,-1.33,0.13,-2.26,-1.56,-1.83,1.45,0.38,-5.1,-1.87,-1.08,-0.98,0.29,NA,NA,NA,NA,NA,NA,NA,-0.19,-1.31,-1.63,-1.06,0.08
1915,1.7,-0.66,3.43,1.64,3.59,0.83,3.2,2.08,0.4,-1.05,0.77,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35,0.28,-0.33,-0.32,-0.42,-0.67,0.09,NA,-0.28,1.28,-1.39,2.78,1.12,2.04,0.01,1.38,0.93,-0.42,-1.13,0.07,1.46,-1.52,2.76,1.77,0.05,NA,NA,NA,NA,NA,NA,-0.31,NA,-1.82,1.99,1.02,-0.22
1916,-11.47,-0.72,-4.1,0.26,-0.03,0.47,-0.96,-0.43,-0.07,1.75,1.24,-4.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.63,NA,NA,-0.5,-0.46,-0.83,0.2,-0.48,-0.36,-0.26,NA,NA,-12.4,-1.11,-3.87,0.11,-1.07,-0.41,-1.43,-1.14,-0.71,1.04,1,-4.81,-3.49,-1.32,-0.49,0.94,NA,NA,NA,NA,NA,NA,-0.32,NA,-4.03,-1.51,-1.07,0.53
1917,-4.4,-4.4,-1.5,-0.79,-0.6,-1.6,-1.46,-0.7,0.96,-0.86,4.89,-18.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,-0.11,-0.02,-0.14,0.17,0.03,-0.55,0.32,NA,NA,-5.38,-6.49,-1.85,-1.52,-1.19,-1.68,-1.77,-1.19,-0.88,-0.72,4.63,-17.98,-4.29,-1.02,-1.25,1.73,NA,NA,NA,NA,NA,NA,0,NA,-5.35,-1.66,-1.44,0.74
1918,-3.71,-4.5,-5.94,-0.77,-1.54,-1.02,1.35,-0.83,3.59,-1.08,1.9,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04,0.68,0.18,-0.13,-0.27,-0.48,-0.32,0.06,-0.6,0.21,-0.07,-0.55,-3.75,-5.33,-6.34,-1.05,-2.13,-1.78,-0.26,-0.75,0.67,-1.31,1.5,0.43,-9.01,-2.84,-0.13,1.54,NA,NA,NA,NA,NA,-0.18,-0.2,-0.19,-9.05,-3.09,-0.7,0.4
1919,3.05,-5.49,-8.34,-0.4,-2.65,-2.82,-1.19,-0.87,1.37,-3.61,-4.52,-2.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.46,-0.17,NA,-0.28,-0.01,0.08,0.03,-0.07,0.43,0.49,0.35,2.3,-6.55,-9.28,-0.77,-2.73,-3.03,-1.63,-1.25,-0.16,-3.97,-5.33,-3.65,-0.26,-3.91,-1.64,-2.25,NA,NA,NA,NA,NA,NA,0.04,0.2,-0.99,-4.37,-2.03,-3.15
1920,-6.69,2.83,-3.94,-4.64,-3.72,-1.89,3.04,-1.47,-1.32,-1.24,0.88,-4.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,-0.78,0.27,0.11,-0.18,-0.07,-0.6,0.37,0.32,0.07,-0.56,NA,-6.64,0.92,-4.43,-4.79,-3.66,-2.52,0.51,-1.91,-1.9,-1.93,0.3,-4.12,-1.86,-3.27,-0.07,-0.6,NA,NA,NA,NA,0.23,-0.08,-0.11,0,-2.58,-3.52,-1.36,-1.05
1921,-6.37,-1.71,-3.85,-0.65,-1.49,0.6,-1.17,-1.25,-0.56,1.52,-4.35,1.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,-0.68,0.5,-0.01,-0.12,0.16,-0.27,0.08,-0.08,-0.37,-6.34,-2.25,-4.52,-0.65,-1.48,-1.13,-1.6,-1.72,-1.35,0.92,-4.23,0.95,-4.33,-1.81,-0.59,-0.79,NA,NA,NA,NA,NA,NA,0.02,-0.12,-4.27,-2.2,-1.47,-1.3
1922,0.98,-10.26,-4.39,-1.84,-0.81,0.71,0.86,1.1,-0.05,1.97,2.7,-6.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,-0.1,-0.54,-0.47,-0.42,-0.78,-0.54,0.12,-0.52,-0.15,0.02,0.58,-11.43,-4.37,-1.61,-1.33,-0.87,-0.81,0.1,-1.17,0.48,2,-6.81,-2.01,-2.36,0.95,1.69,NA,NA,NA,NA,NA,-0.38,-0.63,-0.15,-2.91,-2.44,-0.62,0.49
1923,-5.47,-0.08,-1.85,-0.17,0.77,2.69,1.5,1.89,1.07,3.62,4.69,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44,0.38,-0.21,-0.34,-0.34,-0.51,0.88,-0.36,0.13,-0.51,0.11,-0.12,-5.82,-0.84,-1.57,-0.54,-0.32,0.66,0.42,0.56,-0.22,1.64,3.61,0.69,-4.02,-0.47,2.07,3.21,NA,NA,NA,NA,0.08,-0.36,-0.29,-0.12,-4.27,-0.89,0.69,1.78
1924,-1.03,-1.34,0.88,-2.71,0.75,0.92,0.07,-0.57,-0.36,0.8,2.2,-8.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,-0.38,0.07,-0.31,-0.58,-0.07,-0.02,-0.12,NA,-0.13,NA,-2.04,-0.35,0.87,-1.99,0.09,-0.6,-0.41,-0.88,-0.77,-0.12,0.84,-6.79,-0.36,-0.31,0.11,0.72,NA,NA,NA,NA,NA,-0.15,-0.22,NA,-0.41,-0.32,-0.55,-0.03
1925,-9.56,-6.81,-2.2,-0.82,2.55,0.75,1.07,-0.84,0.61,0.43,2.48,4.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.26,-0.48,-0.45,-0.52,-0.05,-0.04,-0.43,-0.58,NA,NA,-9.69,-8,-2.71,-1.27,0.32,-0.72,-0.79,-1.27,-1.47,-0.79,1.72,4.39,-7.95,-0.17,0.06,1.15,NA,NA,NA,NA,NA,-0.18,-0.25,NA,-7.86,-1.2,-0.94,-0.06
1926,7.53,2.28,4.29,0.89,0.92,0.65,1.58,0.55,-0.62,0.75,-0.35,-0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,-0.62,-0.22,-0.14,-0.55,-0.5,0.03,-0.46,NA,7.5,2.58,4.19,0.54,-0.25,-1.2,-0.44,-0.92,-2.67,0.1,-0.7,-0.67,4.93,2.13,0.93,-0.19,NA,NA,NA,NA,NA,NA,-0.28,-0.32,5.06,1.63,-0.87,-1.06
1927,-4.28,-1.47,0.39,-4.88,-1.78,0.22,2.54,4.02,0.53,-0.35,-7.8,-9.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49,-0.36,NA,NA,0.02,-0.32,NA,-0.55,-0.18,NA,-0.67,0.11,-4.28,-1.75,0.81,-4.34,-1.54,-0.18,0.81,1.77,-0.51,-1.03,-8.54,-9.79,-2.25,-1.76,2.11,-2.42,NA,NA,NA,NA,NA,NA,NA,NA,-2.42,-1.52,0.71,-3.42
1928,1.04,2.74,-1.41,-3.24,-1.03,2.46,1.14,-0.33,1.38,-0.84,4.64,3.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21,-0.69,0.14,0.09,-0.03,-0.45,-0.36,-0.6,-0.37,-0.36,NA,NA,1.27,2.29,-1.75,-3.32,-0.84,1.14,0,-1.17,-0.15,-1.04,3.79,2.98,-1.35,-2.02,1.02,1.69,NA,NA,NA,NA,-0.09,-0.04,-0.45,NA,-1.72,-1.95,-0.01,0.85
1929,-0.52,-0.82,0.25,-2.14,-0.28,-0.44,-1.24,-0.25,2.97,3.59,5.25,-4.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24,-0.61,NA,-0.51,-0.23,-0.36,-0.4,-0.39,-0.61,-0.29,0.01,NA,-1.08,-2.02,0.18,-2.79,-0.84,-0.81,-1.62,-1.1,1.09,2.3,4.53,-4.28,0.8,-0.66,-0.67,3.92,NA,NA,NA,NA,NA,NA,-0.31,-0.28,0.24,-1.04,-1.2,2.61
1930,-8.91,-1.45,-0.41,-0.06,-0.88,-1.82,0.41,1.53,0.29,-1.57,3.42,7.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.65,NA,0.19,0.37,-0.3,-0.28,0.37,-0.47,-0.05,-0.07,NA,NA,-8.84,-2.58,-1.56,-0.73,-1.19,-1.72,-1.08,0.3,-0.59,-1.88,1.91,7.76,-4.9,-0.46,0.23,0.69,NA,NA,NA,NA,NA,-0.06,-0.12,NA,-5.41,-1.04,-0.69,-0.1
1931,6.58,6.12,-3.39,1.06,-2.22,-0.55,0.14,-0.41,0.44,0.68,-0.27,-0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.56,NA,0.24,-0.23,0.21,0.09,-0.54,-0.1,-0.2,-0.07,-0.66,-0.15,5.82,5.33,-3.98,0.19,-1.86,-1.26,-1.09,-1.03,-0.81,0.18,-1.48,-0.6,6.83,-1.42,-0.15,0.2,NA,NA,NA,NA,NA,0.06,-0.16,-0.22,6.3,-1.54,-1.12,-0.76
1932,-1.74,-5.82,-3.64,0.92,-0.17,-1.82,-1.95,1.33,-0.75,0.14,-3.36,-6.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.93,-0.1,0.17,-0.31,-0.03,0.18,-0.47,0.07,-0.17,0.24,-0.43,-2.73,-7.16,-4.22,0.26,-0.79,-2.23,-2.34,0.51,-0.87,-0.42,-3.53,-6.09,-2.49,-0.99,-0.67,-1.22,NA,NA,NA,NA,0.28,-0.05,-0.09,0.04,-3.39,-1.48,-1.17,-1.53
1933,-6.7,-4.32,-2.42,-1.51,-0.02,-3.49,-2.32,1.74,-1.55,NA,4.01,-18.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.08,-0.22,0.06,-0.03,-0.18,-0.46,-0.02,0.25,0.83,0.13,-6.75,-6.24,-3.91,-1.72,-0.64,-3.19,-2.68,0.15,-1.78,NA,3.49,-17.28,-5.8,-1.15,-1.35,NA,NA,NA,NA,NA,NA,0.04,-0.17,0.32,-6.23,-1.81,-1.87,NA
1934,-0.56,4.88,0.44,2.7,0.88,-0.33,-0.27,0.17,-1.13,0.39,-0.29,-4.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,-0.3,-0.19,0.14,-0.26,-0.54,0.01,-0.2,-0.13,0.02,-0.1,-0.24,-1.29,3.82,-0.53,1.5,0.12,-1.21,-0.95,-0.52,-1.76,-0.04,-0.04,-4.23,-5.16,1.21,-0.07,0.07,NA,NA,NA,NA,0.15,-0.03,-0.18,-0.09,-5.15,0.3,-0.77,-0.24
1935,-7.74,5.59,-5.22,-2.65,-0.82,-1.78,0.24,-1.46,1.39,-1.3,-0.96,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.07,-0.34,0.47,-0.35,0.03,0.14,0.3,0.06,-0.3,0.07,0.12,0.39,-8.38,4.5,-6.05,-3.41,-1.09,-1.76,-0.18,-1.88,-0.01,-2.22,-2.01,1.3,-2.39,-2.85,-1.02,-0.34,NA,NA,NA,NA,-0.07,0.09,0.19,-0.03,-2.81,-3.51,-1.28,-1.41
1936,-6.61,-17.33,-1.35,-1.16,1.08,2.23,-0.78,1.22,-1.81,2.86,6.45,-3.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.26,-0.47,-0.12,0.37,-0.08,0.02,0.14,-0.36,0.3,NA,0.57,NA,-6.57,-19.08,-1.42,-1.72,0.82,1.04,-0.83,0.23,-1.51,2.45,5.39,-3.84,-7.28,-0.65,0.88,2.43,NA,NA,NA,NA,-0.12,0.09,-0.15,NA,-7.66,-0.87,0.14,2.13
1937,-1.28,-3.3,1,-0.96,-1.13,0.52,-1.58,-3.1,1.57,1.94,-0.66,-4.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.67,-0.18,-0.23,-0.01,0.03,-0.23,NA,-0.26,0.23,-0.42,-0.07,-3.69,-4.29,1.32,-0.11,-0.81,-0.22,-1.73,-2.36,0.69,1.77,-0.51,-4.58,-2.83,-0.33,-1.27,0.87,NA,NA,NA,NA,NA,-0.07,NA,-0.17,-4.09,0.13,-1.33,0.66
1938,-0.35,-5.95,1.15,-0.07,-0.54,-1.79,0.03,0.42,4.34,2.98,1.34,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.14,0.2,-0.46,NA,NA,-0.41,NA,-0.51,-0.37,-0.39,-0.4,-0.04,-0.45,-5.67,0.83,-0.01,-0.72,-1.79,-0.79,-0.67,2.96,2.45,1.27,0.42,-3.35,0.15,-0.4,2.76,NA,NA,NA,NA,0,NA,NA,-0.33,-3.44,0.03,-1.06,2.09
1939,3.46,-3.91,-2.64,-1.4,-1.31,-0.78,-0.59,-0.67,-1.4,-2.22,2.03,3.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,0.2,0.08,-0.16,0.39,-0.17,0.11,-0.13,0.14,1.06,0.59,-0.27,3.45,-4.23,-3,-1.21,-0.95,-1.17,-0.9,-1.15,-0.98,-2.14,2.6,3.9,0.01,-1.82,-0.58,-0.52,NA,NA,NA,NA,0.12,0.21,-0.1,0.4,-0.05,-1.74,-1.05,-0.11
1940,-0.37,-1.03,0.39,1.29,-0.44,-1.78,0.56,-1.05,3.14,1.71,-1.96,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.58,-0.64,0.38,0.19,-0.02,-0.08,-0.07,0.03,-0.77,-0.33,0.21,0.02,-0.63,-0.7,0.28,1.12,-0.63,-1.97,0.08,-1.04,1.57,1.19,-1.76,0.45,0.86,0.44,-0.63,0.9,NA,NA,NA,NA,-0.47,0.11,0,-0.36,1,0.34,-0.88,0.22
1941,-1.67,0.66,2.7,3.26,-0.38,0.7,0.88,2.09,-1.92,0.28,0.59,-3.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.27,-0.47,-0.05,-0.73,0.22,-0.04,-0.34,-0.3,0.11,0.23,0.23,0.12,-1.51,0.56,2.34,3.06,-0.55,0.44,0.3,0.45,-1.67,0.79,0.75,-3.83,0.06,1.75,1.34,-0.2,NA,NA,NA,NA,-0.2,-0.03,-0.22,0.15,-0.11,1.54,0.47,0
1942,6.41,1.89,0.79,-0.36,2.68,0.92,0.6,1.54,2.51,2.31,-2.77,-6.28,NA,NA,NA,NA,NA,NA,-0.87,-0.33,-0.44,1.64,-3.75,-5.65,-0.54,-0.63,-0.36,0.35,-0.05,0.16,-0.22,-0.45,-0.02,-0.36,-0.3,0.01,6.44,1.54,0.42,0.01,1.67,0.29,-0.14,0.6,1.03,1.98,-3.26,-5.96,1.86,0.96,1.11,0.72,NA,NA,NA,-0.81,-0.35,-0.1,-0.2,-0.26,1.57,0.56,0.34,-0.04
1943,-4.27,1.74,-3.04,0.76,-1.97,-0.47,-1.71,-1.43,0.78,1.4,5.37,7.17,-6.17,0.96,-4.27,0.54,-1.37,-1,NA,NA,-0.36,0.44,5.45,7.46,-0.41,-0.12,-0.11,0.43,-0.08,-0.27,-0.21,-0.02,-0.2,-0.34,-0.63,-0.38,-5.22,1.35,-3.66,0.65,-1.67,-0.74,-1.55,-1.17,0.21,0.92,5.41,7.32,-2.93,-1.5,-1.18,2.51,-3.81,-1.72,NA,1.8,-0.16,-0.23,-0.31,-0.34,-3.37,-1.61,-1.15,2.15
1944,5.47,1.04,-0.34,0.55,0.35,0.2,-0.12,-1.06,0.68,2.11,0.76,2,4.88,0.61,0.21,0.93,-0.22,0.09,-0.61,-0.3,0.59,2.35,2.57,2.22,-0.5,-0.1,-0.04,0.11,-0.63,0.29,-0.17,0.08,-0.03,0.65,0.05,NA,5.17,0.82,-0.06,0.74,0.06,0.15,-0.37,-0.68,0.64,2.23,1.66,2.11,4.38,0.17,-0.37,1.28,4.17,0.11,-0.26,1.66,-0.41,-0.18,0.12,0.03,4.27,0.14,-0.31,1.47
1945,2.66,1.46,1.31,-4.65,1.65,-2.02,-2.01,2.14,-1.1,1.12,-4.47,-3.1,3.07,1.79,2.24,-3.65,-0.79,-0.83,-1.27,-1.22,-0.69,0.57,-4.97,-3.19,0.12,0,-0.27,0.11,-0.48,-0.43,-0.32,-0.86,-0.13,0.44,0.11,-0.12,2.86,1.63,1.77,-4.15,0.43,-1.42,-1.64,0.46,-0.89,0.85,-4.72,-3.14,1.95,-0.54,-0.6,-1.55,2.45,-0.72,-1.14,-1.79,NA,-0.41,-0.36,0.08,2.2,-0.63,-0.87,-1.67
1946,1.44,-1.59,1.01,-1.53,3.24,2.2,-1.83,-0.22,1.13,0.11,-1.33,-5.29,0.84,-1.35,0.7,-0.17,0.06,0.45,-1.16,-1.44,-0.77,-0.36,-2.24,-5.9,0.23,0.06,-0.23,0.01,-0.67,-0.27,0.26,-0.07,-0.42,NA,NA,0.64,1.14,-1.47,0.86,-0.85,1.65,1.33,-1.49,-0.83,0.18,-0.13,-1.79,-5.59,-0.9,0.96,-0.15,-0.08,-1.07,0.13,-0.79,-1.13,-0.15,NA,-0.07,NA,-0.98,0.55,-0.47,-0.61
1947,-1.79,-3.82,1.41,-1.89,0.89,-0.82,0.09,-2.35,0.45,1.9,3.69,3.11,-3.24,-3.31,2.18,0.22,-0.77,-0.88,-1.12,-1.55,-0.01,0.95,4.26,3.5,0.41,0.3,-0.33,0.12,-0.34,-0.39,0.02,0.18,-0.21,-0.38,-0.1,NA,-2.52,-3.56,1.8,-0.84,0.06,-0.85,-0.51,-1.95,0.22,1.43,3.98,3.31,-3.74,0.18,-1.09,1.94,-4.2,0.46,-1.13,1.57,0.35,-0.15,-0.02,-0.19,-3.97,0.32,-1.11,1.75
1948,4.75,-6.06,-3.99,-5.06,2.09,3.1,0.88,0.14,-0.78,1.74,1.28,-5.41,3.98,-6.95,-5.35,-6.78,1.18,0.35,-0.35,-0.85,-0.2,1.16,1.57,-6.07,-0.3,0.64,0.75,-0.03,NA,-0.68,NA,0.38,-0.06,-0.36,0.2,NA,4.37,-6.5,-4.67,-5.92,1.63,1.73,0.26,-0.36,-0.49,1.45,1.42,-5.74,0.74,-2.32,1.28,0.65,0.25,-3.41,-0.25,0.75,NA,NA,NA,NA,0.49,-2.86,0.51,0.7
1949,0.78,-7.73,1.97,-0.25,-0.82,-2.66,-1.28,-0.39,2.07,-0.34,6.25,-5.82,-1.24,-9.23,0.97,2.44,-1.26,-1.96,-0.97,-1.43,0.49,0.07,7.54,-6.16,-0.17,0.56,-0.63,0.25,0.15,-0.44,0.24,0.26,0.28,0.03,-0.02,0.14,-0.23,-8.48,1.47,1.09,-1.04,-2.31,-1.13,-0.91,1.28,-0.14,6.89,-5.99,-4.07,0.4,-1.48,2.59,-5.42,0.53,-1.45,2.64,NA,-0.12,0,0.13,-4.74,0.46,-1.47,2.62
